438	151	61	14.454	2.62	3.18	0.61	0.00	4.59	4.59	
439	152	61	14.487	2.64	3.18	0.61	0.30	0.00	4.59	
440	153	60	14.520	2.66	3.20	0.61	0.30	0.00	-4.59	
441	154	60	14.553	2.68	3.20	0.61	0.00	0.00	0.00	
442	155	60	14.586	2.70	3.20	0.61	0.30	0.00	4.59	
443	156	59	14.619	2.72	3.22	0.61	0.30	4.59	-4.59	
444	157	59	14.652	2.74	3.22	0.91	0.00	4.59	-4.59	
445	159	59	14.685	2.78	3.22	0.91	0.00	0.00	0.00	
446	160	59	14.718	2.80	3.22	0.91	0.00	0.00	4.59	
447	162	59	14.751	2.84	3.22	0.91	0.30	-4.59	4.59	
448	163	58	14.784	2.86	3.24	0.61	0.30	0.00	-4.59	
449	164	58	14.817	2.88	3.24	0.91	0.00	4.59	-4.59	
450	166	58	14.850	2.92	3.24	0.91	0.00	0.00	0.00	
451	167	58	14.883	2.94	3.24	0.91	0.00	0.00	0.00	
452	169	58	14.916	2.98	3.24	0.91	0.00	-4.59	0.00	
453	170	58	14.949	3.00	3.24	0.61	0.00	-4.59	0.00	
454	171	58	14.982	3.02	3.24	0.61	0.00	0.00	0.00	
455	172	58	15.015	3.04	3.24	0.61	0.00	0.00	0.00	
456	173	58	15.048	3.06	3.24	0.61	0.00	-4.59	0.00	
457	174	58	15.081	3.08	3.24	0.30	0.00	-4.59	0.00	
458	174	58	15.114	3.08	3.24	0.30	0.00	0.00	0.00	
459	175	58	15.147	3.10	3.24	0.30	0.00	-4.59	0.00	
460	175	58	15.180	3.10	3.24	0.00	0.00	0.00	0.00	
461	175	58	15.213	3.10	3.24	0.30	0.00	4.59	0.00	
462	176	58	15.246	3.12	3.24	0.30	0.00	-9.18	0.00	
463	176	58	15.279	3.12	3.24	-0.30	0.00	-9.18	0.00	
464	175	58	15.312	3.10	3.24	-0.30	0.00	4.59	0.00	
465	175	58	15.345	3.10	3.24	0.00	0.00	0.00	0.00	
466	175	58	15.378	3.10	3.24	-0.30	0.00	-9.18	0.00	
467	174	58	15.411	3.08	3.24	-0.61	0.00	-4.59	0.00	
468	173	58	15.444	3.06	3.24	-0.61	0.00	0.00	0.00	
469	172	58	15.477	3.04	3.24	-0.61	0.00	0.00	0.00	
470	171	58	15.510	3.02	3.24	-0.61	0.00	0.00	0.00	
471	170	58	15.543	3.00	3.24	-0.61	0.00	0.00	0.00	
472	169	58	15.576	2.98	3.24	-0.61	0.00	0.00	0.00	
473	168	58	15.609	2.96	3.24	-0.61	0.00	0.00	0.00	
474	167	58	15.642	2.94	3.24	-0.61	0.00	-4.59	0.00	
475	166	58	15.675	2.92	3.24	-0.91	0.00	-4.59	0.00	
476	164	58	15.708	2.88	3.24	-0.91	0.00	4.59	-4.59	
477	163	58	15.741	2.86	3.24	-0.61	-0.30	4.59	-4.59	
478	162	59	15.774	2.84	3.22	-0.61	-0.30	0.00	4.59	
479	161	59	15.807	2.82	3.22	-0.61	0.00	0.00	4.59	
480	160	59	15.840	2.80	3.22	-0.61	0.00	0.00	0.00	
481	159	59	15.873	2.78	3.22	-0.61	0.00	0.00	0.00	
482	158	59	15.906	2.76	3.22	-0.61	0.00	0.00	-4.59	
483	157	59	15.939	2.74	3.22	-0.61	-0.30	0.00	-4.59	
484	156	60	15.972	2.72	3.20	-0.61	-0.30	4.59	4.59	
485	155	60	16.005	2.70	3.20	-0.30	0.00	4.59	4.59	
486	155	60	16.038	2.70	3.20	-0.30	0.00	0.00	0.00	
487	154	60	16.071	2.68	3.20	-0.30	0.00	4.59	0.00	
488	154	60	16.104	2.68	3.20	0.00	0.00	0.00	0.00	
489	154	60	16.137	2.68	3.20	-0.30	0.00	-4.59	0.00	
490	153	60	16.170	2.66	3.20	-0.30	0.00	4.59	0.00	
491	153	60	16.203	2.66	3.20	0.00	0.00	9.18	0.00	
492	153	60	16.236	2.66	3.20	0.30	0.00	4.59	0.00	
493	154	60	16.269	2.68	3.20	0.30	0.00	-4.59	0.00	
494	154	60	16.302	2.68	3.20	0.00	0.00	0.00	0.00	
495	154	60	16.335	2.68	3.20	0.30	0.00	9.18	0.00	
496	155	60	16.368	2.70	3.20	0.61	0.00	0.00	0.00	
497	156	60	16.401	2.72	3.20	0.30	0.00	-4.59	4.59	
498	156	60	16.434	2.72	3.20	0.30	0.30	4.59	4.59	
499	157	59	16.467	2.74	3.22	0.61	0.30	4.59	-4.59	
500	158	59	16.500	2.76	3.22	0.61	0.00	0.00	-4.59	
501	159	59	16.533	2.78	3.22	0.61	0.00	0.00	0.00	
502	160	59	16.566	2.80	3.22	0.61	0.00	0.00	0.00	
503	161	59	16.599	2.82	3.22	0.61	0.00	0.00	4.59	
504	162	59	16.632	2.84	3.22	0.61	0.30	0.00	4.59	
505	163	58	16.665	2.86	3.24	0.61	0.30	0.00	-4.59	
506	164	58	16.698	2.88	3.24	0.61	0.00	0.00	-4.59	
507	165	58	16.731	2.90	3.24	0.61	0.00	0.00	0.00	
508	166	58	16.764	2.92	3.24	0.61	0.00	0.00	0.00	
509	167	58	16.797	2.94	3.24	0.61	0.00	-4.59	0.00	
510	168	58	16.830	2.96	3.24	0.30	0.00	-4.59	0.00	
511	168	58	16.863	2.96	3.24	0.30	0.00	4.59	0.00	
512	169	58	16.896	2.98	3.24	0.61	0.00	0.00	0.00	
513	170	58	16.929	3.00	3.24	0.30	0.00	-4.59	0.00	
514	170	58	16.962	3.00	3.24	0.30	0.00	0.00	0.00	
515	171	58	16.995	3.02	3.24	0.30	0.00	0.00	0.00	
516	171	58	17.028	3.02	3.24	0.30	0.00	0.00	0.00	
517	172	58	17.061	3.04	3.24	0.30	0.00	-4.59	0.00	
518	172	58	17.094	3.04	3.24	0.00	0.00	-4.59	0.00	
519	172	58	17.127	3.04	3.24	0.00	0.00	0.00	0.00	
520	172	58	17.160	3.04	3.24	0.00	0.00	0.00	0.00	
521	172	58	17.193	3.04	3.24	0.00	0.00	-4.59	0.00	
522	172	58	17.226	3.04	3.24	-0.30	0.00	-4.59	0.00	
523	171	58	17.259	3.02	3.24	-0.30	0.00	0.00	0.00	
524	171	58	17.292	3.02	3.24	-0.30	0.00	0.00	0.00	
525	170	58	17.325	3.00	3.24	-0.30	0.00	0.00	0.00	
526	170	58	17.358	3.00	3.24	-0.30	0.00	0.00	0.00	
527	169	58	17.391	2.98	3.24	-0.30	0.00	0.00	0.00	
528	169	58	17.424	2.98	3.24	-0.30	0.00	-4.59	0.00	
529	168	58	17.457	2.96	3.24	-0.61	0.00	-4.59	0.00	
530	167	58	17.490	2.94	3.24	-0.61	0.00	0.00	0.00	
531	166	58	17.523	2.92	3.24	-0.61	0.00	0.00	0.00	
532	165	58	17.556	2.90	3.24	-0.61	0.00	4.59	0.00	
533	164	58	17.589	2.88	3.24	-0.30	0.00	4.59	-4.59	
534	164	58	17.622	2.88	3.24	-0.30	-0.30	-4.59	-4.59	
535	163	59	17.655	2.86	3.22	-0.61	-0.30	-4.59	4.59	
536	162	59	17.688	2.84	3.22	-0.61	0.00	0.00	4.59	
537	161	59	17.721	2.82	3.22	-0.61	0.00	4.59	0.00	
538	160	59	17.754	2.80	3.22	-0.30	0.00	4.59	0.00	
539	160	59	17.787	2.80	3.22	-0.30	0.00	0.00	0.00	
540	159	59	17.820	2.78	3.22	-0.30	0.00	0.00	0.00	
541	159	59	17.853	2.78	3.22	-0.30	0.00	-4.59	0.00	
542	158	59	17.886	2.76	3.22	-0.61	0.00	0.00	0.00	
543	157	59	17.919	2.74	3.22	-0.30	0.00	9.18	0.00	
544	157	59	17.952	2.74	3.22	0.00	0.00	4.59	0.00	
545	157	59	17.985	2.74	3.22	0.00	0.00	-4.59	-4.59	
546	157	59	18.018	2.74	3.22	-0.30	-0.30	-4.59	-4.59	
547	156	60	18.051	2.72	3.20	-0.30	-0.30	4.59	4.59	
548	156	60	18.084	2.72	3.20	0.00	0.00	4.59	9.18	
549	156	60	18.117	2.72	3.20	0.00	0.30	4.59	4.59	
550	156	59	18.150	2.72	3.22	0.30	0.30	4.59	-4.59	
551	157	59	18.183	2.74	3.22	0.30	0.00	-4.59	-4.59	
552	157	59	18.216	2.74	3.22	0.00	0.00	0.00	0.00	
553	157	59	18.249	2.74	3.22	0.30	0.00	4.59	0.00	
554	158	59	18.282	2.76	3.22	0.30	0.00	0.00	0.00	
555	158	59	18.315	2.76	3.22	0.30	0.00	0.00	0.00	
556	159	59	18.348	2.78	3.22	0.30	0.00	0.00	0.00	
557	159	59	18.381	2.78	3.22	0.30	0.00	4.59	0.00	
558	160	59	18.414	2.80	3.22	0.61	0.00	0.00	0.00	
559	161	59	18.447	2.82	3.22	0.30	0.00	-4.59	0.00	
560	161	59	18.480	2.82	3.22	0.30	0.00	4.59	4.59	
561	162	59	18.513	2.84	3.22	0.61	0.30	0.00	0.00	
562	163	58	18.546	2.86	3.24	0.30	0.00	-4.59	-9.18	
563	163	59	18.579	2.86	3.22	0.30	-0.30	4.59	4.59	
564	164	59	18.612	2.88	3.22	0.61	0.30	0.00	9.18	
565	165	58	18.645	2.90	3.24	0.30	0.30	-4.59	-4.59	
566	165	58	18.678	2.90	3.24	0.30	0.00	4.59	-4.59	
567	166	58	18.711	2.92	3.24	0.61	0.00	0.00	0.00	
568	167	58	18.744	2.94	3.24	0.30	0.00	-4.59	0.00	
569	167	58	18.777	2.94	3.24	0.30	0.00	0.00	0.00	
570	168	58	18.810	2.96	3.24	0.30	0.00	-4.59	0.00	
571	168	58	18.843	2.96	3.24	0.00	0.00	0.00	0.00	
572	168	58	18.876	2.96	3.24	0.30	0.00	4.59	0.00	
573	169	58	18.909	2.98	3.24	0.30	0.00	-4.59	0.00	
574	169	58	18.942	2.98	3.24	0.00	0.00	-4.59	0.00	
575	169	58	18.975	2.98	3.24	0.00	0.00	0.00	0.00	
576	169	58	19.008	2.98	3.24	0.00	0.00	0.00	0.00	
577	169	58	19.041	2.98	3.24	0.00	0.00	0.00	0.00	
578	169	58	19.074	2.98	3.24	0.00	0.00	0.00	0.00	
579	169	58	19.107	2.98	3.24	0.00	0.00	0.00	0.00	
580	169	58	19.140	2.98	3.24	0.00	0.00	-4.59	0.00	
581	169	58	19.173	2.98	3.24	-0.30	0.00	-4.59	0.00	
582	168	58	19.206	2.96	3.24	-0.30	0.00	0.00	0.00	
583	168	58	19.239	2.96	3.24	-0.30	0.00	0.00	0.00	
584	167	58	19.272	2.94	3.24	-0.30	0.00	4.59	0.00	
585	167	58	19.305	2.94	3.24	0.00	0.00	0.00	0.00	
586	167	58	19.338	2.94	3.24	-0.30	0.00	-9.18	0.00	
587	166	58	19.371	2.92	3.24	-0.61	0.00	0.00	0.00	
588	165	58	19.404	2.90	3.24	-0.30	0.00	4.59	0.00	
589	165	58	19.437	2.90	3.24	-0.30	0.00	0.00	0.00	
590	164	58	19.470	2.88	3.24	-0.30	0.00	0.00	0.00	
591	164	58	19.503	2.88	3.24	-0.30	0.00	0.00	0.00	
592	163	58	19.536	2.86	3.24	-0.30	0.00	0.00	-4.59	
593	163	58	19.569	2.86	3.24	-0.30	-0.30	0.00	0.00	
594	162	59	19.602	2.84	3.22	-0.30	0.00	0.00	4.59	
595	162	58	19.635	2.84	3.24	-0.30	0.00	0.00	-4.59	
596	161	59	19.668	2.82	3.22	-0.30	-0.30	0.00	0.00	
597	161	59	19.701	2.82	3.22	-0.30	0.00	0.00	4.59	
598	160	59	19.734	2.80	3.22	-0.30	0.00	0.00	0.00	
599	160	59	19.767	2.80	3.22	-0.30	0.00	0.00	0.00	
600	159	59	19.800	2.78	3.22	-0.30	0.00	4.59	0.00	
601	159	59	19.833	2.78	3.22	0.00	0.00	4.59	0.00	
602	159	59	19.866	2.78	3.22	0.00	0.00			
603	159	59	19.899	2.78	3.22					
