404.7000000000	1.5304983915    0.0003856
407.8000000000	1.5297022668    0.0003854
435.8000000000	1.5266998516    0.0003846
491.6000000000	1.5220392105    0.0003834
496.0000000000	1.5216617309    0.0003833
546.1000000000	1.5192995678    0.0003827
577.0000000000	1.5175957005    0.0003823
579.1000000000	1.5173114697    0.0003822
623.4000000000	1.5153198329    0.0003817
 
