399	  386.40    268.96  
400	  387.23    269.36  
401	  387.74    271.25  
402	  388.22    271.38  
403	  389.38    271.75  
404	  388.38    272.84  
405	  387.92    271.04  
406	  388.15    273.46  
407	  391.58    274.64  
408	  390.95    275.49  
409	  391.14    273.67  
410	  389.16    275.46  
411	  387.61    275.73  
412	  388.80    277.20  
413	  388.00    278.61  
414	  386.14    278.23  
415	  386.34    275.84  
416	  385.20    278.60  
417	  384.24    278.07  
418	  383.64    283.42  
419	  385.69    280.03  
420	  384.59    280.03  
421	  382.86    279.66  
422	  381.94    278.63  
423	  383.10    278.69  
424	  383.01    280.47  
425	  384.32    278.60  
426	  383.25    280.60  
427	  383.03    282.31  
428	  383.28    279.94  
429	  384.33    282.56  
430	  384.42    284.55  
431	  384.56    282.15  
432	  385.04    282.99  
433	  386.27    282.82  
434	  385.83    283.87  
435	  388.62    281.51  
436	  386.84    282.52  
437	  384.44    284.88  
438	  385.00    283.92  
439	  383.80    283.86  
440	  385.36    286.70  
441	  385.14    287.03  
442	  387.94    285.86  
443	  389.52    284.89  
444	  389.38    282.80  
445	  387.85    282.98  
446	  387.08    282.53  
447	  386.08    285.81  
448	  384.34    285.60  
449	  383.90    286.68  
450	  384.43    285.41  
451	  384.05    284.38  
452	  383.60    285.39  
453	  383.77    285.15  
454	  381.59    286.97  
455	  381.13    286.60  
456	  382.65    284.62  
457	  383.92    284.16  
458	  383.74    283.03  
459	  384.21    283.83  
460	  383.89    284.04  
461	  380.28    288.38  
462	  377.55    288.05  
463	  377.11    286.01  
464	  379.62    286.53  
465	  378.55    285.46  
466	  377.91    286.16  
467	  375.40    286.33  
468	  375.56    287.43  
469	  375.04    286.96  
470	  374.58    287.06  
471	  374.86    286.77  
472	  374.28    284.70  
473	  374.28    286.44  
474	  375.10    286.49  
475	  376.22    284.58  
476	  378.51    281.62  
477	  377.56    280.28  
478	  377.82    280.71  
479	  379.48    280.72  
480	  382.57    280.69  
481	  383.11    281.98  
482	  384.56    281.74  
483	  386.44    281.81  
484	  386.14    280.47  
485	  385.68    282.62  
486	  382.02    282.22  
487	  381.46    281.50  
488	  381.83    281.90  
489	  384.06    283.62  
490	  379.74    284.54  
491	  380.35    284.36  
492	  379.46    281.91  
493	  375.79    279.91  
494	  373.83    283.19  
495	  374.51    286.80  
496	  373.07    289.47  
497	  373.03    288.97  
498	  373.88    289.88  
499	  375.14    290.83  
500	  374.55    291.33  
501	  372.81    291.93  
502	  372.38    291.00  
503	  374.42    291.56  
504	  373.57    290.01  
505	  375.57    291.03  
506	  372.15    292.57  
507	  371.23    292.35  
508	  369.52    295.41  
509	  365.88    295.65  
510	  365.31    292.94  
511	  366.92    295.76  
512	  364.71    294.70  
513	  364.68    296.46  
514	  363.74    298.35  
515	  360.98    297.26  
516	  360.37    298.09  
517	  362.53    295.78  
518	  359.44    294.04  
519	  357.66    295.10  
520	  361.06    295.11  
521	  362.81    293.23  
522	  359.84    291.67  
523	  359.50    291.26  
524	  357.55    292.78  
525	  354.73    294.66  
526	  354.07    291.17  
527	  353.79    291.10  
528	  354.56    293.63  
529	  355.19    294.00  
530	  357.53    293.58  
531	  356.29    290.26  
532	  357.35    287.42  
533	  357.68    286.66  
534	  360.40    287.73  
535	  358.63    288.12  
536	  357.93    287.93  
537	  359.32    285.85  
538	  360.38    287.79  
539	  361.12    287.21  
540	  361.71    285.91  
541	  359.91    284.25  
542	  361.56    286.80  
543	  362.10    288.78  
544	  363.29    289.03  
545	  362.23    287.88  
546	  363.02    287.74  
547	  361.48    290.45  
548	  361.38    291.71  
549	  362.33    286.50  
550	  364.31    286.78  
551	  363.23    287.78  
552	  363.42    288.70  
553	  362.44    289.40  
554	  359.75    286.95  
555	  360.17    288.22  
556	  360.26    288.86  
557	  360.64    287.98  
558	  361.10    287.90  
559	  364.48    288.02  
560	  362.02    289.27  
561	  361.27    289.25  
562	  359.44    287.68  
563	  361.17    289.34  
564	  362.26    288.38  
565	  362.23    288.87  
566	  361.43    292.31  
567	  362.49    291.94  
568	  364.16    293.81  
569	  363.54    293.25  
570	  364.56    291.33  
571	  363.98    291.24  
572	  365.87    288.76  
573	  364.42    286.74  
574	  364.93    290.20  
575	  365.26    291.02  
576	  367.01    290.83  
577	  366.90    291.70  
578	  365.66    293.38  
579	  363.02    292.36  
580	  362.98    292.02  
581	  363.68    290.52  
582	  362.55    292.70  
583	  361.46    293.86  
584	  361.62    292.36  
585	  364.04    292.04  
586	  364.01    293.68  
587	  364.56    292.25  
588	  366.54    292.10  
589	  367.66    292.92  
590	  369.26    294.97  
591	  370.18    293.76  
592	  371.30    292.00  
593	  370.79    292.42  
594	  370.59    294.48  
595	  368.62    296.02  
596	  370.20    295.33  
597	  369.26    297.94  
598	  371.25    300.61  
599	  371.18    301.74  
600	  371.29    300.48  
601	  372.10    299.37  
