50.00000	3.33750	0.09535
100.00000	4.33750	0.03403
150.00000	5.19000	0.05944
200.00000	5.86000	0.01000
250.00000	6.55750	0.07411
300.00000	7.11667	0.00577
350.00000	7.55800	0.07085
400.00000	8.07250	0.03500
450.00000	8.53000	0.04546

