1	108.6	126.3
2	90.8	124.7
3	74.2	124.4
4	62.1	122.5
5	52.7	118.6
6	47.6	121.0
7	39.1	118.8
8	33.5	117.7
9	28.5	115.2
10	24.6	113.0
