# f[Hz] # 2U_a [V] # 2U_e[V]
100	1.3	1.87
100	1.40	2.0
150	1.40	2.0
200	1.31	1.89
300	1.36	2.0
400	1.31	1.92
501	1.35	2.0
600	1.31	2.0
800	1.25	2.0
1600	1.01	2.0
2000	0.895	2.0
3230	0.639	2.0
6000	0.369	2.0
12000	0.193	2.0
20000	0.12	2.0
40100	0.0606	2.0
60000	0.0396	2.0
