0.40176	1.25000
0.46803	2.85000
0.48347	4.10000
0.49633	5.90000
0.50277	8.40000
0.50663	10.20000
0.51435	13.60000
0.51756	14.50000
0.53172	5.80000
0.54394	4.10000
0.57032	1.90000
0.59798	1.30000
0.56002	2.50000

