2.0000	1.9593	0.0121
4.0000	1.9498	0.0060
6.0000	1.9398	0.0097
8.0000	1.9435	0.0127
10.0000	1.9460	0.0099
13.0000	1.9353	0.0058
19.0000	1.9120	0.0098
