  181.99    452.46  
  184.10    452.91  
  183.59    451.27  
  184.10    451.27  
  184.49    451.32  
  184.23    451.05  
  183.83    452.37  
  186.08    453.40  
  184.40    453.29  
  185.78    451.45  
  185.55    452.63  
  185.42    452.77  
  185.61    453.75  
  183.87    453.78  
  183.28    452.94  
  183.48    452.83  
  186.98    453.44  
  186.06    453.57  
  186.63    453.85  
  185.61    453.34  
  183.89    451.65  
  184.70    451.15  
  183.95    453.02  
  184.32    453.90  
  184.88    452.58  
  185.40    452.16  
  186.03    453.36  
  184.73    453.25  
  185.33    452.93  
  186.39    453.38  
  186.11    453.10  
  186.83    453.22  
  186.63    452.80  
  186.53    453.28  
  187.18    452.47  
  186.14    450.83  
  187.29    451.44  
  184.88    451.45  
  186.48    452.04  
  185.93    451.31  
  185.73    451.73  
  185.17    450.99  
  185.07    452.04  
  184.43    451.93  
  185.74    450.89  
  184.60    452.15  
  183.37    451.77  
  184.44    451.71  
  185.52    451.72  
  186.14    450.90  
  186.58    451.24  
  186.50    452.23  
  185.02    452.87  
  184.92    453.00  
  183.47    452.53  
  184.93    453.11  
  184.71    452.68  
  184.43    452.59  
  184.23    451.89  
  183.19    451.84  
  185.37    451.05  
  186.07    451.55  
  185.51    451.48  
  186.40    451.43  
  185.50    450.99  
  185.01    452.87  
  185.87    452.20  
  184.98    452.75  
  184.29    452.78  
  185.62    452.82  
  184.11    453.20  
  183.39    452.04  
  183.99    452.50  
  185.74    451.76  
  184.52    451.09  
  185.57    450.87  
  185.14    452.45  
  185.00    452.46  
  184.64    454.06  
  184.77    453.28  
  185.06    453.33  
  184.70    453.97  
  185.47    454.29  
  186.12    454.74  
  185.88    452.94  
  185.47    453.50  
  185.80    451.16  
  184.86    451.09  
  183.86    451.18  
  183.11    451.70  
  185.04    452.50  
  184.20    452.20  
  185.56    453.18  
  185.87    452.24  
  184.51    452.63  
  185.86    452.89  
  184.98    452.67  
  184.75    452.22  
  184.69    451.02  
  185.87    450.19  
  185.93    450.19  
  186.47    448.97  
  184.95    450.86  
  184.40    452.42  
  182.92    452.78  
  183.50    452.45  
  181.92    451.25  
  182.23    452.72  
  182.26    452.97  
  181.69    452.18  
  181.45    452.74  
  182.45    451.98  
  181.30    452.78  
  182.39    450.56  
  184.13    451.02  
  183.83    452.12  
  183.88    451.26  
  184.97    451.32  
  184.13    450.27  
  183.24    449.42  
  185.59    449.95  
  184.29    450.60  
  186.08    449.54  
  186.42    451.91  
  187.61    452.97  
  186.33    449.81  
  186.65    452.88  
  186.38    452.36  
  185.64    454.11  
  183.97    454.34  
  183.03    452.06  
  182.63    452.61  
  182.54    452.31  
  183.74    453.36  
  185.15    453.16  
  183.36    452.61  
  183.03    452.31  
  182.31    452.66  
  182.64    451.29  
  184.36    451.04  
  184.33    453.48  
  183.75    453.50  
  184.56    451.96  
  182.43    452.33  
  184.02    453.47  
  182.86    453.95  
  185.23    452.48  
  184.15    451.91  
  183.06    452.93  
  184.38    452.85  
  184.42    452.89  
  183.70    452.93  
  182.82    451.82  
  183.24    453.49  
  182.73    453.50  
  184.31    453.17  
  183.36    451.72  
  186.10    452.31  
  185.74    453.54  
  187.03    453.23  
  184.51    452.38  
  184.07    452.90  
  183.21    451.12  
  182.98    452.54  
  182.29    454.08  
  182.72    453.45  
  182.60    451.25  
  183.97    451.35  
  182.74    452.09  
  182.80    453.12  
  184.19    452.32  
  183.95    453.73  
  183.06    453.85  
  183.13    451.68  
  182.94    452.39  
  182.54    452.34  
  182.43    454.58  
  183.35    452.38  
  186.05    451.37  
  185.11    451.25  
  184.30    451.96  
  184.69    453.31  
  184.53    452.21  
  183.31    454.01  
  185.84    454.55  
  185.15    454.38  
  184.69    452.23  
  184.42    451.80  
  182.36    452.24  
  182.63    451.65  
  184.55    451.03  
  184.03    451.11  
  184.03    450.85  
  183.65    451.36  
  184.43    450.91  
  187.47    451.60  
  187.23    451.33  
  186.89    452.87  
  185.77    451.45  
  186.02    452.83  
  186.04    453.45  
  185.60    452.02  
  183.99    453.70  
  185.26    453.07  
  183.74    451.73  
  182.75    453.17  
  184.27    452.11  
  184.84    451.31  
  183.55    452.25  
  182.83    451.13  
  183.69    451.56  
  184.21    450.53  
  184.72    452.04  
  183.50    452.20  
  182.57    451.01  
  181.82    451.47  
  182.74    452.39  
  181.56    452.51  
  181.10    452.04  
  181.19    450.76  
  180.19    452.23  
  182.52    450.00  
  182.72    449.86  
  183.75    449.28  
  181.90    448.72  
  182.86    450.72  
  184.12    451.41  
  183.18    452.45  
  185.87    454.20  
  186.37    452.35  
  185.60    451.09  
  183.97    452.10  
  182.82    450.53  
  183.96    451.34  
  185.85    451.19  
  187.97    452.26  
  187.56    452.80  
  187.04    453.47  
  184.66    453.93  
  182.49    451.61  
  183.13    450.59  
  182.94    450.27  
  185.86    452.49  
  187.20    452.57  
  186.68    451.36  
  186.05    450.40  
  186.89    452.58  
  186.35    454.87  
  185.31    453.52  
  185.02    452.00  
  186.48    453.27  
  185.92    451.41  
  186.95    451.33  
  185.20    451.26  
  187.06    450.58  
  185.88    451.33  
  184.69    452.89  
  187.15    453.52  
  187.15    452.70  
  186.82    451.64  
  183.60    452.69  
  185.08    452.69  
  186.15    452.42  
  184.16    452.17  
  185.80    451.99  
  186.22    451.49  
  184.19    452.00  
  184.27    451.51  
  184.09    451.25  
  185.76    452.53  
  185.10    453.43  
  184.99    451.75  
  185.61    451.77  
  184.30    453.62  
  183.48    452.23  
  183.67    452.56  
  184.41    450.62  
  186.06    451.06  
  186.42    451.01  
  185.09    451.38  
  184.36    451.64  
  183.23    452.74  
  182.53    453.65  
  181.19    452.89  
  182.34    451.50  
  181.84    451.18  
  181.65    452.28  
  181.60    451.18  
  182.47    451.13  
  182.46    452.58  
  183.12    453.23  
  183.15    451.74  
  186.64    452.71  
  184.98    451.56  
  184.64    451.98  
  184.47    453.49  
  186.78    452.96  
  185.00    452.20  
  185.30    453.69  
  184.72    453.12  
  182.00    452.75  
  181.88    454.07  
  183.20    453.16  
  184.99    454.20  
  182.90    454.21  
  183.80    452.92  
  183.18    452.67  
  182.49    453.05  
  182.15    453.61  
  179.74    452.16  
  182.17    453.10  
  180.16    453.18  
  180.82    453.76  
  180.95    452.49  
  182.82    452.07  
  182.86    453.50  
  181.73    451.92  
  180.57    452.90  
  182.51    452.00  
  181.54    452.86  
  182.12    452.89  
  185.37    451.30  
  186.51    452.37  
  186.18    451.14  
  184.35    451.85  
  184.52    453.40  
  183.44    452.35  
  182.30    452.26  
  184.47    453.29  
  183.60    454.02  
  183.78    453.66  
  183.88    452.05  
  183.15    452.45  
  182.76    451.75  
  184.76    452.06  
  182.23    452.48  
  184.16    452.93  
  184.82    454.73  
  185.38    453.38  
  185.59    454.42  
  185.33    452.47  
  183.88    452.60  
  182.70    454.43  
  182.37    454.20  
  181.27    452.26  
  181.58    452.65  
  181.73    451.48  
  181.92    451.38  
  183.39    452.37  
  182.77    452.67  
  182.85    452.67  
  182.65    452.07  
  183.50    452.32  
  181.80    452.84  
  182.16    452.56  
  182.28    451.73  
  181.88    450.85  
  180.48    452.24  
  182.62    451.90  
  183.63    452.29  
  184.69    452.24  
  186.87    451.74  
  187.89    455.82  
  184.54    453.04  
  183.74    452.08  
  186.63    452.07  
  184.23    453.31  
  183.39    453.09  
  183.48    452.40  
  184.13    452.13  
  182.88    451.67  
  180.52    452.06  
  180.55    452.79  
  180.21    452.64  
  180.74    452.84  
  184.07    452.63  
  183.31    451.16  
  183.94    452.10  
  183.49    450.76  
  185.17    450.03  
  185.57    451.46  
  184.20    453.34  
  183.86    453.91  
  182.72    451.69  
  182.62    451.19  
  182.14    450.88  
  182.41    450.43  
  183.05    450.63  
  184.08    451.73  
  182.90    452.39  
  183.62    452.71  
  185.63    450.89  
  185.42    452.50  
  184.23    452.39  
  184.13    451.05  
  183.32    451.50  
  183.60    451.17  
  183.67    451.95  
  183.16    452.93  
  185.00    452.64  
  183.32    451.33  
  182.66    452.21  
  182.46    452.08  
  181.96    452.80  
  185.41    453.00  
  184.57    453.41  
  184.75    454.64  
  184.98    452.31  
  185.50    451.07  
  186.05    450.82  
  185.63    450.71  
  185.18    452.98  
  185.70    453.73  
  188.59    452.87  
  189.47    453.27  
  189.04    453.23  
  187.94    453.09  
  188.37    452.35  
  186.03    452.66  
  185.26    451.53  
  183.90    449.74  
  182.73    449.22  
  182.98    451.02  
  182.43    452.06  
  181.99    451.55  
  182.38    450.35  
  181.20    452.71  
  182.24    452.53  
  184.96    453.25  
  186.36    453.54  
  186.25    454.19  
  184.32    454.28  
  184.27    453.31  
  184.69    452.29  
  185.26    452.11  
  182.68    452.30  
  183.20    453.22  
  182.53    452.81  
  183.78    452.27  
  183.57    453.04  
  183.07    452.73  
  183.05    454.13  
  182.59    452.97  
  183.64    452.73  
  183.67    452.23  
  185.68    452.11  
  184.60    451.43  
  184.49    453.01  
  186.37    452.28  
  185.41    452.83  
  185.13    453.21  
  185.14    454.23  
  184.73    453.10  
  185.42    451.40  
  185.08    453.89  
  184.35    452.43  
  185.65    452.19  
  184.21    451.30  
  183.80    452.77  
  181.88    452.85  
  180.96    451.98  
  182.83    452.24  
  182.26    451.93  
  183.72    451.33  
  184.78    450.80  
  184.12    451.22  
  183.28    451.11  
  183.25    449.70  
  182.69    448.47  
  184.36    449.78  
  184.33    451.37  
  182.52    451.89  
  183.96    450.44  
  185.78    449.42  
  186.30    451.57  
  186.43    452.22  
  183.79    450.52  
  183.67    450.79  
  185.71    450.61  
  184.72    450.71  
  185.09    450.64  
  183.92    451.16  
  185.48    452.00  
  184.80    453.26  
  186.92    452.48  
  183.47    452.33  
  184.75    451.03  
  183.83    452.41  
  185.65    451.19  
  185.87    452.47  
  184.35    452.85  
  182.61    452.23  
  183.38    451.93  
  182.35    451.72  
  180.08    451.23  
  178.46    452.04  
  180.64    450.51  
  181.19    450.71  
  181.31    452.61  
  183.47    451.12  
  182.47    451.59  
  184.49    451.06  
  184.82    452.53  
  183.89    453.15  
  184.04    453.11  
  185.81    452.12  
  185.38    452.69  
  184.74    451.98  
  185.89    451.17  
  183.71    452.87  
  184.44    451.42  
  186.42    450.21  
  186.85    451.41  
  185.44    452.14  
  186.63    452.11  
  185.54    450.80  
  185.23    451.17  
  186.03    451.88  
  184.22    452.76  
  184.27    451.21  
  184.57    452.12  
  184.50    451.13  
  185.91    450.12  
  187.11    451.48  
  186.79    450.28  
  187.81    451.15  
  185.82    451.11  
  184.89    452.09  
  186.34    451.75  
  186.41    451.75  
  184.62    450.74  
  185.82    451.38  
  185.27    450.71  
  184.01    451.12  
  184.37    451.38  
  184.15    452.98  
  183.92    452.50  
  184.53    452.55  
  184.96    452.85  
  184.52    452.28  
  185.01    453.67  
  183.46    451.96  
  184.61    452.20  
  182.66    451.99  
  183.00    452.55  
  182.02    451.66  
  182.78    449.95  
  182.24    450.33  
  183.34    452.85  
  182.25    450.50  
  180.19    453.17  
  179.15    454.26  
  181.68    451.17  
  182.64    451.37  
  181.67    452.78  
  182.52    452.94  
  182.47    452.03  
  184.02    454.00  
  186.04    452.08  
  184.11    452.58  
  184.71    453.05  
  185.02    453.65  
  186.40    453.72  
  185.35    452.69  
  184.95    451.31  
  184.75    451.79  
  186.02    452.16  
  186.43    451.63  
  184.57    452.40  
  185.83    452.94  
  183.59    452.51  
  182.34    454.07  
  183.19    451.71  
  183.35    452.22  
  183.09    452.81  
  184.39    452.10  
  184.46    453.63  
  184.03    452.23  
  182.39    451.59  
  182.34    451.21  
  181.99    452.78  
  183.17    451.44  
  180.96    453.07  
  181.85    454.10  
  182.92    453.88  
  184.87    452.31  
  185.02    451.06  
  183.02    450.62  
  181.53    450.62  
  181.54    452.16  
  182.35    451.81  
  181.77    452.16  
  184.01    453.23  
  183.50    454.01  
  181.52    453.15  
  183.14    453.62  
  181.41    454.14  
  182.02    452.30  
  183.63    451.87  
  182.93    451.92  
  181.07    453.79  
  182.45    450.91  
  182.16    452.80  
  182.17    452.96  
  183.34    453.32  
  181.70    453.88  
  181.55    451.39  
  181.43    451.18  
  182.58    452.35  
  183.58    451.37  
  183.51    452.52  
  184.49    450.45  
  187.26    451.96  
  185.96    452.11  
  184.87    452.72  
  185.52    451.67  
  184.74    452.29  
  186.60    452.20  
  187.62    453.58  
  186.45    453.30  
  184.63    453.09  
  183.53    452.48  
  183.28    454.04  
  184.41    453.06  
  183.05    453.26  
  182.97    453.51  
  182.47    452.55  
  182.83    452.53  
  183.28    452.09  
  182.15    451.90  
  181.91    452.66  
  183.47    453.47  
  184.60    452.25  
  185.48    450.31  
  186.81    452.07  
  184.60    452.85  
  185.06    451.61  
  184.38    452.63  
  183.41    451.97  
  182.85    452.22  
  182.77    450.12  
  183.94    450.02  
  186.07    451.01  
  187.51    453.40  
  186.46    452.89  
  186.24    451.02  
  187.12    451.16  
  187.05    451.36  
  185.85    451.57  
  185.67    451.29  
  184.64    451.30  
  184.70    451.22  
  184.59    451.38  
  185.86    449.61  
  184.13    452.85  
  184.31    451.50  
  184.71    451.28  
  183.84    451.18  
  185.69    452.01  
  183.56    452.44  
  183.88    452.33  
  184.20    451.38  
  184.77    453.24  
  186.75    453.03  
  186.44    452.33  
  188.02    450.46  
  184.81    451.30  
  184.79    451.42  
  184.45    452.39  
  184.59    453.86  
  183.97    452.47  
  182.38    451.03  
  182.52    451.91  
  185.11    452.37  
  183.54    452.90  
  184.51    454.43  
  185.15    453.16  
  184.60    452.74  
  183.22    452.58  
  180.96    451.56  
  182.74    452.12  
  184.62    451.42  
  182.54    452.11  
  181.88    451.94  
  182.92    452.06  
  182.56    452.08  
  182.90    450.94  
  185.17    451.66  
  185.62    449.92  
  182.92    453.22  
  183.21    452.85  
  184.73    452.27  
  185.55    452.63  
  184.01    452.82  
  184.26    454.12  
  185.38    453.04  
  184.06    453.32  
  186.06    453.12  
  187.22    451.52  
  187.18    449.78  
  186.06    452.80  
  184.46    452.65  
  186.17    452.02  
  185.47    451.77  
  186.56    451.53  
  186.39    450.75  
  186.32    451.13  
  186.53    450.89  
  187.14    453.05  
  186.25    451.82  
  188.04    452.50  
  185.94    453.24  
  186.68    451.66  
  185.44    450.22  
  182.76    451.84  
  182.81    450.87  
  181.57    451.58  
  181.46    451.87  
  181.10    451.75  
  180.41    450.74  
  181.82    452.44  
  183.90    453.37  
  184.81    452.01  
  184.47    451.22  
  185.13    452.39  
  184.72    451.66  
  185.65    451.27  
  185.44    451.19  
  184.75    452.13  
  184.70    452.96  
  183.26    453.01  
  183.39    452.61  
  183.69    452.85  
  188.17    452.04  
  186.98    452.19  
  187.95    452.89  
  186.70    451.37  
  187.76    451.06  
  186.11    450.89  
  185.97    451.76  
  186.42    452.17  
  182.60    451.50  
  182.24    452.89  
  180.93    453.69  
  181.14    452.62  
  179.83    451.31  
  182.87    450.07  
  180.04    449.71  
  180.68    450.45  
  183.43    450.38  
  183.85    451.73  
  181.92    451.74  
  180.65    453.02  
  181.54    451.44  
  183.47    452.65  
  182.81    453.50  
  184.09    453.04  
  182.76    451.99  
  182.17    451.97  
  183.76    452.24  
  184.76    453.20  
  185.18    451.17  
  185.25    452.19  
  184.70    452.03  
  183.11    452.27  
  183.44    453.00  
  185.55    453.25  
  184.75    452.28  
  182.82    453.17  
  181.57    452.99  
  183.89    452.73  
  181.88    452.26  
  183.25    453.23  
  183.17    453.41  
  184.38    452.16  
  183.85    452.32  
  184.25    453.22  
  184.17    452.97  
  184.32    453.92  
  187.00    453.21  
  188.13    451.91  
  188.06    450.94  
  188.65    452.27  
  186.71    452.47  
  186.57    450.90  
  186.32    451.92  
  185.61    452.27  
  186.01    451.16  
  184.58    451.43  
  183.80    451.96  
  184.85    451.84  
  182.30    452.09  
  181.41    451.63  
  181.14    452.53  
  181.60    451.37  
  183.34    451.40  
  183.64    451.53  
  185.14    451.95  
  183.57    452.01  
  184.72    452.03  
  184.21    451.29  
  184.29    452.43  
  184.57    453.14  
  182.61    452.05  
  182.73    449.93  
  183.64    452.20  
  183.39    454.10  
  183.78    452.18  
  185.39    452.08  
  186.90    451.01  
  186.93    450.58  
  183.95    452.23  
  185.09    452.97  
  183.43    451.99  
  183.77    451.76  
  183.93    450.85  
  182.72    451.57  
  183.87    451.56  
  186.59    451.17  
  186.37    451.36  
  186.31    450.87  
  185.22    450.97  
  185.91    451.13  
  185.14    451.45  
  183.49    452.77  
  184.90    452.56  
  184.55    451.96  
  183.01    452.79  
  183.25    452.37  
  182.80    451.21  
  184.19    453.67  
  185.73    453.34  
  186.42    454.35  
  185.05    453.72  
  185.53    454.69  
  183.84    453.87  
  184.62    452.74  
  184.97    452.27  
  183.69    450.17  
  184.70    451.96  
  185.65    453.48  
  184.09    451.88  
  185.05    452.61  
  185.41    453.52  
  184.77    452.44  
  184.92    454.11  
  185.08    451.89  
  186.34    450.94  
  186.78    448.63  
  188.67    451.87  
  186.94    451.57  
  185.35    449.78  
  186.53    451.26  
  184.23    451.94  
  185.55    452.35  
  185.34    453.08  
  186.70    452.62  
  184.65    452.50  
  184.61    452.32  
  184.33    452.69  
  182.84    452.39  
  183.15    452.56  
  182.29    452.62  
  184.27    451.52  
  184.47    451.57  
  185.69    451.84  
  185.65    450.22  
  183.75    451.03  
  185.03    450.73  
  185.30    451.99  
  185.52    451.67  
  183.24    451.97  
  182.55    452.93  
  181.11    452.32  
  181.63    451.41  
  180.15    452.36  
  180.79    452.83  
  181.63    452.29  
  183.18    451.64  
  183.27    451.29  
  184.90    452.62  
  183.81    452.71  
  184.04    452.08  
  186.25    452.12  
  186.81    452.53  
  185.86    451.71  
  185.06    450.93  
  183.27    450.48  
  182.96    451.80  
  181.18    450.42  
  183.35    451.01  
  183.31    452.92  
  181.18    453.77  
  183.78    452.89  
  183.37    452.12  
  182.87    452.88  
  182.98    452.85  
  184.08    451.23  
  185.08    452.86  
  184.16    452.98  
  184.03    450.71  
  183.72    451.64  
  182.58    451.68  
  183.22    452.50  
  182.76    453.23  
  182.97    451.86  
  183.15    453.93  
  183.94    453.44  
  184.05    452.51  
  182.36    452.79  
  182.98    452.55  
  183.01    452.27  
  183.04    451.39  
  184.04    450.53  
  182.88    452.40  
  184.35    451.22  
  184.43    449.79  
  185.89    452.04  
  183.81    450.54  
  184.24    450.11  
  186.08    451.33  
  185.91    451.94  
  186.75    453.01  
  187.01    453.00  
  187.23    452.16  
  186.92    452.32  
  186.91    452.10  
  186.15    451.58  
  185.47    451.06  
  185.63    451.94  
  186.72    452.19  
  185.77    452.54  
  185.52    452.28  
  187.52    451.60  
  186.70    452.81  
  187.48    452.22  
  185.33    452.74  
  184.80    452.82  
  183.38    453.66  
  184.77    453.42  
  183.19    452.35  
  181.40    450.89  
  182.42    451.11  
  183.02    451.43  
  181.81    452.46  
  182.87    451.34  
  183.27    451.75  
  185.35    450.65  
  184.37    451.24  
  185.33    452.40  
  185.68    453.01  
  184.90    451.54  
  184.33    451.42  
  184.62    451.42  
  183.48    452.35  
  182.66    451.45  
  182.86    451.68  
  181.31    453.31  
  181.42    452.35  
  183.56    452.25  
  183.88    451.62  
  183.08    452.07  
  183.80    453.07  
  182.72    450.65  
  183.78    451.96  
  184.90    450.36  
  183.08    452.12  
  182.33    450.43  
  183.13    450.89  
  185.20    452.63  
  185.65    451.45  
  186.01    451.33  
  184.79    452.16  
  184.52    450.78  
  183.99    452.52  
  183.01    451.75  
  183.50    452.82  
  185.29    454.27  
  185.32    452.50  
  185.78    450.58  
  185.30    449.93  
  185.51    448.85  
  183.74    449.79  
  183.98    450.28  
  184.26    451.54  
  184.08    452.36  
  183.81    452.34  
  182.17    452.39  
  184.43    452.75  
  185.98    453.45  
  183.84    451.92  
  185.03    450.13  
  184.92    452.40  
  185.89    453.20  
  185.85    454.41  
  185.99    454.95  
  183.91    454.18  
  184.05    453.16  
  184.78    453.72  
  182.64    453.47  
  184.21    453.42  
  184.13    451.95  
  183.60    452.08  
  185.50    452.07  
  184.65    452.58  
  184.78    452.13  
  183.48    452.31  
  184.86    451.13  
  182.72    452.42  
  182.95    451.96  
  182.99    450.97  
  183.29    452.58  
  183.45    452.52  
  184.22    451.95  
  184.15    450.49  
  184.42    451.31  
  183.86    452.31  
  184.36    451.95  
  185.02    452.68  
  184.58    452.83  
  185.09    451.69  
  185.00    451.65  
  184.38    451.58  
  185.51    451.06  
  184.25    449.90  
  185.13    451.29  
  186.35    453.25  
  185.25    453.78  
  184.38    453.39  
  184.17    454.03  
  185.95    452.60  
  184.24    453.02  
  182.30    452.44  
  182.65    453.12  
  185.34    452.91  
  184.64    452.88  
  185.63    449.83  
  184.16    450.30  
  182.97    450.71  
  183.06    451.16  
  182.12    452.94  
  181.14    453.04  
  182.58    453.19  
  183.06    453.58  
  182.09    454.64  
  183.46    453.71  
  183.57    453.04  
  183.45    454.13  
  183.65    454.46  
  184.44    454.51  
  182.53    454.04  
  183.47    453.60  
  181.88    453.59  
  181.75    451.56  
  183.03    451.11  
  184.79    453.20  
  184.05    454.51  
  183.60    453.72  
  184.46    455.19  
  185.86    454.87  
  185.06    454.30  
  183.96    454.15  
  181.78    452.88  
  180.09    451.06  
  178.76    451.35  
  180.24    452.86  
  181.82    452.14  
  181.80    451.93  
  180.83    450.64  
  183.15    451.05  
  183.86    451.26  
  185.93    450.95  
  185.49    452.45  
  185.54    453.13  
  185.72    452.47  
  184.60    453.27  
  184.65    452.08  
  182.47    451.72  
  182.14    453.08  
  184.79    452.40  
  184.21    451.43  
  182.74    452.11  
  182.81    452.08  
  185.31    452.33  
  184.03    452.39  
  184.47    454.84  
  185.86    453.88  
  184.39    453.89  
  182.95    453.28  
  183.47    451.68  
  183.79    451.10  
  185.37    452.90  
  184.91    452.20  
  182.88    451.14  
  181.48    452.34  
  180.10    451.93  
  180.73    453.43  
  181.94    453.13  
  185.82    453.00  
  186.21    452.53  
  183.92    452.38  
  182.10    452.88  
  181.75    454.11  
  183.32    454.36  
  183.86    455.56  
  185.14    454.36  
  184.60    453.85  
  184.54    454.60  
  183.74    453.72  
  182.35    452.03  
  184.89    451.55  
  184.23    451.76  
  184.64    451.05  
  184.67    450.83  
  184.89    452.61  
  184.74    453.59  
  184.20    453.07  
  186.87    453.08  
  186.71    451.67  
  187.78    452.31  
  188.92    450.55  
  187.84    451.79  
  187.80    452.90  
  186.60    451.85  
  186.28    452.20  
  185.16    451.26  
  184.03    451.80  
  185.26    450.38  
  184.00    451.19  
  185.69    451.49  
  186.11    451.71  
  185.74    452.78  
  186.13    451.69  
  184.02    451.21  
  183.99    452.73  
  184.45    453.25  
  184.52    450.80  
  183.43    452.91  
  182.15    453.59  
  180.60    451.07  
  181.85    453.15  
  180.54    452.41  
  182.78    452.82  
  184.30    453.35  
  185.00    453.55  
  182.47    453.08  
  181.71    453.54  
  182.49    451.98  
  181.54    452.13  
  182.69    451.87  
  181.68    451.94  
  181.49    452.95  
  182.33    453.67  
  183.81    452.94  
  183.54    454.68  
  183.99    453.39  
  185.07    452.45  
  185.22    452.76  
  183.68    452.39  
  185.22    453.49  
  183.90    452.58  
  184.25    452.93  
  185.19    452.03  
  185.29    450.88  
  185.10    450.10  
  183.95    451.67  
  184.34    451.22  
  184.21    451.82  
  185.69    451.30  
  187.09    452.76  
  184.91    453.48  
  183.54    453.24  
  183.40    451.80  
  184.09    451.39  
  182.69    450.95  
  182.23    451.47  
  182.95    452.73  
  182.66    452.53  
  181.01    452.09  
  181.08    450.91  
  182.21    451.96  
  182.51    452.16  
  182.77    452.32  
  183.50    450.85  
  182.84    451.81  
  181.14    452.15  
  180.83    453.62  
  181.97    451.98  
  184.25    453.33  
  185.10    452.27  
  185.13    451.44  
  183.51    452.95  
  182.43    453.94  
  182.65    452.86  
  183.73    453.32  
  184.77    450.76  
  184.19    452.35  
  183.07    452.04  
  183.76    453.14  
  184.83    452.59  
  183.85    451.74  
  183.49    451.04  
  182.49    453.14  
  182.15    455.00  
  181.98    453.82  
  182.72    454.27  
  184.91    453.65  
  186.38    453.46  
  185.54    451.99  
  185.37    452.54  
  183.04    451.30  
  185.91    452.23  
  185.96    451.84  
  185.85    451.80  
  186.02    451.87  
  185.55    452.78  
  184.28    454.06  
  183.20    453.23  
  182.69    452.53  
  182.17    452.60  
  182.40    451.31  
  182.71    452.20  
  183.53    453.40  
  182.79    453.27  
  182.43    452.20  
  183.08    452.15  
  184.81    451.47  
  184.06    450.51  
  185.24    451.17  
  183.76    452.41  
  182.48    451.45  
  183.99    452.11  
  187.26    450.41  
  186.22    452.87  
  184.96    453.42  
  185.58    452.49  
  186.62    452.64  
  186.41    452.20  
  185.50    451.71  
  184.04    451.20  
  183.96    451.18  
  183.14    451.99  
  183.43    451.76  
  184.08    453.06  
  184.08    452.05  
  184.60    449.45  
  187.23    451.62  
  187.07    453.55  
  187.49    452.80  
  187.07    452.17  
  185.62    450.47  
  185.76    452.14  
  187.24    451.28  
  187.60    451.65  
  188.30    452.96  
  187.86    452.02  
  185.81    452.04  
  184.14    451.64  
  183.21    451.88  
  185.27    453.08  
  184.61    453.31  
  183.21    451.88  
  180.33    452.37  
  180.12    453.87  
  181.06    452.58  
  180.80    453.12  
  179.47    452.90  
  181.32    452.31  
  182.54    452.62  
  182.61    452.14  
  184.24    452.79  
  184.51    452.17  
  183.93    451.51  
  183.92    452.27  
  183.63    450.95  
  181.46    452.36  
  181.14    451.25  
  181.21    453.04  
  180.82    452.08  
  180.86    452.97  
  182.98    452.13  
  183.32    451.59  
  185.08    452.54  
  184.53    452.83  
  183.68    450.99  
  184.54    451.78  
  184.49    452.94  
  185.45    451.79  
  183.31    452.42  
